Gemeinde name,Gem. lat,Gem. lng,PLZ
Obdach 8742 Gemeindeamt,47.065207,14.696331800000053,8742
Pöls-Oberkurzheim 8761 Gemeindeamt,47.2202659,14.579988400000047,8761
Sankt Margarethen bei Knittelfeld 8720 Gemeindeamt,47.22865600000001,14.856733099999929,8720
Weißkirchen in Steiermark 8741 Gemeindeamt,47.152174200000005,14.739021099999945,8741
Krieglach 8670 Gemeindeamt,47.5465229,15.558209199999965,8670
Pernegg an der Mur 8132 Gemeindeamt,47.360229700000005,15.334934200000019,8132
Spital am Semmering 8684 Gemeindeamt,47.6148224,15.750903999999993,8684
Aflenz 8623 Gemeindeamt,47.541210299999996,15.239446199999973,8623
Kapfenberg 8605 Gemeindeamt,47.439583299999995,15.289433300000043,8605
Mürzzuschlag 8680 Gemeindeamt,47.6059334,15.672783799999936,8680
Sankt Marein im Mürztal 8641 Gemeindeamt,47.47466,15.372769999999946,8641
Tragöß-Sankt Katharein 8611 Gemeindeamt,47.4702612,15.163908399999967,8611
Buch-St. Magdalena 8274 Gemeindeamt,47.220584,16.026742900000045,8274
Friedberg 8240 Gemeindeamt,47.44122410000001,16.05758560000004,8240
Hartberg 8230 Gemeindeamt,47.280967499999996,15.969585700000039,8230
Lafnitz 8233 Gemeindeamt,47.3691121,16.013941199999973,8233
Pöllauberg 8225 Gemeindeamt,47.319744721227124,15.858557064860294,8225
Sankt Lorenzen am Wechsel 8242 Gemeindeamt,47.442173600000004,15.953865100000028,8242
Stubenberg 8223 Gemeindeamt,47.24399991413853,15.80115342110048,8223
Feistritztal 8221 Gemeindeamt,47.19377743720879,15.828590660081773,8221
Ilz 8262 Gemeindeamt,47.086612200000005,15.925993199999995,8262
Neudau 8292 Gemeindeamt,47.17593000000001,16.10192010000003,8292
Rohr bei Hartberg 8294 Gemeindeamt,47.24691326043628,16.051754481836156,8294
Waldbach-Mönichwald 8252 Gemeindeamt,47.44665699999999,15.883974299999974,8252
Kapfenstein 8353 Gemeindeamt,46.885750026546866,15.97458107235468,8353
Murfeld 8473 Gemeindeamt,46.7110946,15.696370600000026,8473
Pirching am Traubenberg 8081 Gemeindeamt,46.9562349,15.596589799999947,8081
Längenfeld 6444 Gemeindeamt,47.0702468,10.970173199999977,6444
Umhausen 6441 Gemeindeamt,47.13931729999999,10.927501600000026,6441
Grinzens 6095 Gemeindeamt,47.2306426,11.255541099999961,6095
Neustift im Stubaital 6167 Gemeindeamt,47.110820399999994,11.307381099999931,6167
Seefeld in Tirol 6100 Gemeindeamt,47.32918799999999,11.186843100000033,6100
Zirl 6170 Gemeindeamt,47.2739243,11.240984199999957,6170
St. Johann in Tirol 6380 Gemeindeamt,47.5218307,12.430395999999973,6380
Kundl 6250 Gemeindeamt,47.469848999999996,11.985716899999945,6250
Fiss 6533 Gemeindeamt,47.0553169,10.618468500000064,6533
Spiss 6544 Gemeindeamt,46.9581355,10.440122900000006,6544
Dölsach 9991 Gemeindeamt,46.8269573,12.841259300000047,9991
Innervillgraten 9932 Gemeindeamt,46.8079775,12.371931499999961,9932
Lavant 9906 Gemeindeamt,46.796690000000005,12.844555000000017,9906
Oberlienz 9903 Gemeindeamt,46.8441068,12.731404399999974,9903
Sillian 9920 Gemeindeamt,46.74743470000001,12.421015300000024,9920
Virgen 9972 Gemeindeamt,47.00309619999999,12.456979499999989,9972
Grän 6673 Gemeindeamt,47.4985849,10.55389630000002,6673
Jungholz 6691 Gemeindeamt,47.576453,10.449947699999939,6691
Nesselwängle 6672 Gemeindeamt,47.48601658344632,10.603920545624533,6672
Tannheim 6675 Gemeindeamt,47.499681200000005,10.516333700000018,6675
Achenkirch 6215 Gemeindeamt,47.527703334420174,11.708035523176706,6215
Gallzein 6222 Gemeindeamt,47.3629884,11.757553799999984,6222
Kaltenbach 6272 Gemeindeamt,47.292469200000006,11.87299669999993,6272
Schwendau 6283 Gemeindeamt,47.19671722159712,11.863079922061615,6283
Uderns 6271 Gemeindeamt,47.326562100000004,11.864613999999962,6271
Bludenz 6700 Gemeindeamt,47.1625379,9.81258170000001,6700
Klösterle 6754 Gemeindeamt,47.1314844,10.09183680000001,6754
St. Gerold 6722 Gemeindeamt,47.220745666387614,9.817625957665657,6722
Bildstein 6858 Gemeindeamt,47.45810849999999,9.770991999999977,6858
Lustenau 6890 Gemeindeamt,47.4259646,9.659274200000027,6890
Wien 1110 Gemeindeamt,48.1756037,16.413764699999998,1110
Rohr im Burgenland 7551 Gemeindeamt,47.117861852885646,16.165085263722407,7551
Wallern im Burgenland 7151 Gemeindeamt,47.7288083,16.934163399999992,7151
Ritzing 7323 Gemeindeamt,47.6098285,16.497763899999995,7323
Oberdorf im Burgenland 7501 Gemeindeamt,47.2233173,16.216440799999987,7501
Klagenfurt am Wörthersee 9020 Gemeindeamt,46.62400969999999,14.306621599999973,9020
Ferlach 9170 Gemeindeamt,46.5266011,14.301225299999944,9170
Eberstein 9372 Gemeindeamt,46.8075747,14.558966199999983,9372
Millstatt am See 9872 Gemeindeamt,46.8044638,13.568725900000004,9872
Finkenstein am Faaker See 9584 Gemeindeamt,46.56668519999999,13.867958499999983,9584
Preitenegg 9451 Gemeindeamt,46.938609899999996,14.924756399999977,9451
Ardagger 3321 Gemeindeamt,48.17887,14.825129999999945,3321
St. Pantaleon-Erla 4303 Gemeindeamt,48.21013199999999,14.567457999999988,4303
Heiligenkreuz 2532 Gemeindeamt,48.064228299999996,16.129273799999964,2532
Bruck an der Leitha 2460 Gemeindeamt,48.02543529999999,16.779531899999938,2460
Trautmannsdorf an der Leitha 2454 Gemeindeamt,48.02298029999999,16.631478000000016,2454
Dürnkrut 2263 Gemeindeamt,48.47428,16.847890000000007,2263
Parbasdorf 2232 Gemeindeamt,48.280041499999996,16.590403599999945,2232
Großdietmanns 3950 Gemeindeamt,48.74928490204413,14.94886322134505,3950
Heldenberg 3704 Gemeindeamt,48.50044976498005,15.95926304345187,3704
Horn 3580 Gemeindeamt,48.6655604,15.65626420000001,3580
Röhrenbach 3592 Gemeindeamt,48.657803200000004,15.51314389999993,3592
Röschitz 3743 Gemeindeamt,48.66592319999999,15.886106100000005,3743
Rosenburg-Mold 3573 Gemeindeamt,48.64175141583807,15.700082455323127,3573
St. Bernhard-Frauenhofen 3580 Gemeindeamt,48.6859215,15.59645230000001,3580
Sigmundsherberg 3751 Gemeindeamt,48.68782769425169,15.73564943309043,3751
Eschenau 3153 Gemeindeamt,48.04843229999999,15.566765000000034,3153
Hohenberg 3192 Gemeindeamt,47.90819399999999,15.619658399999935,3192
Kaumberg 2572 Gemeindeamt,48.022692600000006,15.89659830000005,2572
Kleinzell 3171 Gemeindeamt,47.979223100000006,15.735792100000026,3171
Lilienfeld 3180 Gemeindeamt,48.0149017,15.594970399999964,3180
Mitterbach am Erlaufsee 3224 Gemeindeamt,47.814809999999994,15.2958036,3224
Rohrbach an der Gölsen 3163 Gemeindeamt,48.0472943,15.74048019999998,3163
Türnitz 3184 Gemeindeamt,47.9301467,15.490575199999967,3184
Blindenmarkt 3372 Gemeindeamt,48.127644000000004,14.983451400000035,3372
Hofamt Priel 3681 Gemeindeamt,48.210484339948906,15.067306401135964,3681
Krummnußbaum 3375 Gemeindeamt,48.208864,15.163927100000027,3375
Marbach an der Donau 3671 Gemeindeamt,48.21528868201235,15.152277406838493,3671
Neumarkt an der Ybbs 3371 Gemeindeamt,48.141358200000006,15.057959600000006,3371
Pöggstall 3650 Gemeindeamt,48.317290500000006,15.203944399999955,3650
St. Martin-Karlsbach 3376 Gemeindeamt,48.165040000000005,15.0190834,3376
Ybbs an der Donau 3370 Gemeindeamt,48.1771047,15.085113299999987,3370
Yspertal 3683 Gemeindeamt,48.28490099156139,15.068329833924167,3683
Asparn an der Zaya 2151 Gemeindeamt,48.5860378,16.495984099999987,2151
Falkenstein 2162 Gemeindeamt,48.7215443,16.58701099999996,2162
Gaweinstal 2191 Gemeindeamt,48.47713100000001,16.589529800000037,2191
Großharras 2034 Gemeindeamt,48.6634592,16.24480360000007,2034
Herrnbaumgarten 2171 Gemeindeamt,48.69664909999999,16.681741699999975,2171
Kreuzstetten 2124 Gemeindeamt,48.479913,16.479382699999974,2124
Neudorf bei Staatz 2135 Gemeindeamt,48.719487799999996,16.49532810000005,2135
Poysdorf 2170 Gemeindeamt,48.668740299999996,16.629301400000028,2170
Staatz 2134 Gemeindeamt,48.675800200000005,16.485973400000034,2134
Wildendürnbach 2164 Gemeindeamt,48.756135,16.49959119999994,2164
Ottenthal 2163 Gemeindeamt,48.758579499999996,16.57828489999997,2163
Brunn am Gebirge 2345 Gemeindeamt,48.1071042,16.283660999999938,2345
Guntramsdorf 2353 Gemeindeamt,48.0495156,16.32074250000005,2353
Laab im Walde 2381 Gemeindeamt,48.154400373172905,16.180879371645005,2381
Münchendorf 2482 Gemeindeamt,48.03585035528582,16.383438076588163,2482
Wienerwald 2392 Gemeindeamt,48.10196330000001,16.138855799999988,2392
Breitenau 2624 Gemeindeamt,47.7331004,16.141218500000036,2624
Enzenreith 2640 Gemeindeamt,47.668857,15.953349399999981,2640
Grimmenstein 2840 Gemeindeamt,47.614490094627755,16.090391467791733,2840
Neunkirchen 2620 Gemeindeamt,47.728118765012425,16.082512128409007,2620
Pitten 2823 Gemeindeamt,47.7160075,16.187319399999982,2823
Reichenau an der Rax 2651 Gemeindeamt,47.698377799999996,15.835073800000034,2651
Schrattenbach 2733 Gemeindeamt,47.789080392984076,15.994056554055193,2733
Seebenstein 2824 Gemeindeamt,47.6999369695059,16.15253666994397,2824
Trattenbach 2881 Gemeindeamt,47.603005700000004,15.891628500000026,2881
Wartmannstetten 2620 Gemeindeamt,47.6937051,16.074997800000006,2620
Höflein an der Hohen Wand 2732 Gemeindeamt,47.79631560931007,16.034092383680104,2732
Böheimkirchen 3071 Gemeindeamt,48.1977568,15.763097900000048,3071
Gerersdorf 3385 Gemeindeamt,48.199289,15.554882700000007,3385
Inzersdorf-Getzersdorf 3131 Gemeindeamt,48.317217323039316,15.679277490112328,3131
Kasten bei Böheimkirchen 3072 Gemeindeamt,48.152686700000004,15.779827000000068,3072
Loich 3211 Gemeindeamt,47.9958614,15.401303500000038,3211
Michelbach 3074 Gemeindeamt,48.1004407,15.759741899999995,3074
Obritzberg-Rust 3123 Gemeindeamt,48.29314,15.594690000000016,3123
St. Margarethen an der Sierning 3231 Gemeindeamt,48.15887060000001,15.492355699999962,3231
Stössing 3073 Gemeindeamt,48.1232046,15.813791000000036,3073
Wölbling 3124 Gemeindeamt,48.317209999999996,15.592839899999944,3124
Pressbaum 3021 Gemeindeamt,48.179347799999995,16.076782999999978,3021
Wolfsgraben 3012 Gemeindeamt,48.15768085485559,16.1207535681192,3012
Gresten-Land 3264 Gemeindeamt,47.99409330825218,15.01589221946506,3264
Purgstall an der Erlauf 3251 Gemeindeamt,48.058954,15.132810800000017,3251
Scheibbs 3270 Gemeindeamt,48.00569830000001,15.167564699999955,3270
Wolfpassing 3261 Gemeindeamt,48.0773342,15.065057399999999,3261
Fels am Wagram 3481 Gemeindeamt,48.4412216,15.81831729999999,3481
Kirchberg am Wagram 3470 Gemeindeamt,48.4319861,15.897493899999974,3470
Michelhausen 3451 Gemeindeamt,48.29054559999999,15.938531000000012,3451
Tulbing 3434 Gemeindeamt,48.290000666025584,16.12266957325778,3434
Zwentendorf an der Donau 3435 Gemeindeamt,48.344217799999996,15.910566300000026,3435
Dobersberg 3843 Gemeindeamt,48.915174900000004,15.322000600000026,3843
Kautzen 3851 Gemeindeamt,48.9303319,15.240263899999945,3851
Pfaffenschlag bei Waidhofen a.d.Thaya 3834 Gemeindeamt,48.8420888,15.191459200000056,3834
Waidhofen an der Thaya 3830 Gemeindeamt,48.81403844329956,15.283857575440607,3830
Bad Schönau 2853 Gemeindeamt,47.4957898,16.233093000000054,2853
Felixdorf 2603 Gemeindeamt,47.881764000000004,16.241195699999935,2603
Hohe Wand 2724 Gemeindeamt,47.83037438765825,16.069217539556913,2724
Krumbach 2851 Gemeindeamt,47.523391499999995,16.193140200000016,2851
Matzendorf-Hölles 2751 Gemeindeamt,47.8919945,16.214459300000044,2751
Rohr im Gebirge 2663 Gemeindeamt,47.8952781,15.7360046,2663
Theresienfeld 2604 Gemeindeamt,47.8610451,16.247973600000027,2604
Waldegg 2754 Gemeindeamt,47.86888,16.05146000000002,2754
Walpersbach 2822 Gemeindeamt,47.722364899999995,16.232731599999966,2822
Winzendorf-Muthmannsdorf 2722 Gemeindeamt,47.80942,16.11248009999997,2722
Wöllersdorf-Steinabrückl 2752 Gemeindeamt,47.8654425,16.169508899999983,2752
Arbesbach 3925 Gemeindeamt,48.494204700000004,14.955664899999988,3925
Bärnkopf 3665 Gemeindeamt,48.39082285303886,15.005896456445155,3665
Echsenbach 3903 Gemeindeamt,48.717465000000004,15.217745000000036,3903
Göpfritz an der Wild 3800 Gemeindeamt,48.72486000000001,15.400321500000016,3800
Grafenschlag 3912 Gemeindeamt,48.499114399999996,15.164193999999952,3912
Groß Gerungs 3920 Gemeindeamt,48.5743762,14.958072799999966,3920
Großgöttfritz 3913 Gemeindeamt,48.5391684,15.187947699999995,3913
Gutenbrunn 3665 Gemeindeamt,48.3666833,15.119557200000033,3665
Kirchschlag 3631 Gemeindeamt,48.3936342,15.222401600000012,3631
Langschlag 3921 Gemeindeamt,48.5746129,14.887848500000016,3921
Martinsberg 3664 Gemeindeamt,48.375895899999996,15.149465200000007,3664
Ottenschlag 3631 Gemeindeamt,48.424055200000005,15.219581199999993,3631
Altmelon 3925 Gemeindeamt,48.4624317,14.965816899999936,3925
Pölla 3593 Gemeindeamt,48.6426065,15.447206100000017,3593
Rappottenstein 3911 Gemeindeamt,48.521007700000006,15.075487399999929,3911
Sallingberg 3525 Gemeindeamt,48.4650991,15.234984599999962,3525
Schönbach 3633 Gemeindeamt,48.4531502,15.039325100000044,3633
Schweiggers 3931 Gemeindeamt,48.66795330000001,15.061919200000036,3931
Bad Traunstein 3632 Gemeindeamt,48.4396107,15.117603000000033,3632
Waldhausen 3914 Gemeindeamt,48.521638,15.262578899999996,3914
Zwettl-Niederösterreich 3910 Gemeindeamt,48.60339829999999,15.16915019999999,3910
Linz 4020 Gemeindeamt,48.29684719999999,14.317150200000016,4020
Steyr 4400 Gemeindeamt,48.03735665763433,14.415599856884226,4400
Altheim 4950 Gemeindeamt,48.24871359999999,13.228978399999962,4950
Aspach 5252 Gemeindeamt,48.1823778,13.302765200000069,5252
Auerbach 5224 Gemeindeamt,48.067595000000004,13.099559499999941,5224
Gilgenberg am Weilhart 5133 Gemeindeamt,48.13005029999999,12.938753899999938,5133
Haigermoos 5120 Gemeindeamt,48.0449907,12.88095420000002,5120
Helpfau-Uttendorf 5261 Gemeindeamt,48.153934299999996,13.118218599999974,5261
Höhnhart 5251 Gemeindeamt,48.1652006,13.266106700000027,5251
Jeging 5225 Gemeindeamt,48.05274917410101,13.153827195150823,5225
Kirchberg bei Mattighofen 5232 Gemeindeamt,48.0403102,13.100092099999983,5232
Lochen am See 5221 Gemeindeamt,48.007428600000004,13.177954699999988,5221
Maria Schmolln 5241 Gemeindeamt,48.139406799999996,13.217172300000017,5241
Mauerkirchen 5270 Gemeindeamt,48.190699200000005,13.135410399999955,5270
Mining 4962 Gemeindeamt,48.27634219999999,13.162117999999964,4962
Moosdorf 5141 Gemeindeamt,48.04781699999999,12.988338,5141
Munderfing 5222 Gemeindeamt,48.06688629999999,13.183700700000033,5222
Palting 5163 Gemeindeamt,48.01526,13.126818200000002,5163
Perwang am Grabensee 5166 Gemeindeamt,48.00714860000001,13.084123399999953,5166
Pischelsdorf am Engelbach 5233 Gemeindeamt,48.1297222,13.082979300000035,5233
Polling im Innkreis 4951 Gemeindeamt,48.2297006,13.282990400000017,4951
St. Georgen am Fillmannsbach 5144 Gemeindeamt,48.12651164345891,13.014595951560636,5144
St. Pantaleon 5120 Gemeindeamt,48.0080429,12.893251999999961,5120
St. Peter am Hart 4963 Gemeindeamt,48.25268759999999,13.097360900000012,4963
St. Radegund 5121 Gemeindeamt,48.0932387183459,12.772753952836867,5121
Schalchen 5231 Gemeindeamt,48.1190636,13.155964400000016,5231
Tarsdorf 5121 Gemeindeamt,48.0793741,12.824984900000004,5121
Treubach 5272 Gemeindeamt,48.1945597,13.215043899999955,5272
Überackern 5122 Gemeindeamt,48.19540139999999,12.876134599999999,5122
Aschach an der Donau 4082 Gemeindeamt,48.3664941,14.024939499999961,4082
Eferding 4070 Gemeindeamt,48.30946640000001,14.023116699999946,4070
Haibach ob der Donau 4083 Gemeindeamt,48.4096109,13.91626999999994,4083
Hinzenbach 4070 Gemeindeamt,48.308308200000006,14.00736269999993,4070
Prambachkirchen 4731 Gemeindeamt,48.3175309,13.906346100000064,4731
Pupping 4070 Gemeindeamt,48.338637799999994,14.000123400000007,4070
Scharten 4612 Gemeindeamt,48.25042759999999,14.020565000000033,4612
Stroheim 4074 Gemeindeamt,48.337158,13.957296799999995,4074
Grünbach 4264 Gemeindeamt,48.5378151,14.536018600000036,4264
Hagenberg im Mühlkreis 4232 Gemeindeamt,48.366936700000004,14.517274100000007,4232
Kaltenberg 4273 Gemeindeamt,48.4501301,14.7767116,4273
Königswiesen 4280 Gemeindeamt,48.4069966,14.840522100000046,4280
Leopoldschlag 4262 Gemeindeamt,48.615490799999996,14.503820899999935,4262
Neumarkt im Mühlkreis 4212 Gemeindeamt,48.427578000000004,14.487900399999946,4212
Pregarten 4230 Gemeindeamt,48.35554030000001,14.530456200000005,4230
Sandl 4251 Gemeindeamt,48.55958029999999,14.64499669999998,4251
Schönau im Mühlkreis 4274 Gemeindeamt,48.3934401,14.732574500000055,4274
Unterweitersdorf 4210 Gemeindeamt,48.36812379999999,14.467317699999967,4210
Waldburg 4240 Gemeindeamt,48.508533,14.439614000000004,4240
Weitersfelden 4272 Gemeindeamt,48.477433000000005,14.726865900000007,4272
Bad Zell 4283 Gemeindeamt,48.3502626,14.669824199999995,4283
Bad Ischl 4820 Gemeindeamt,47.711044,13.622027000000005,4820
Gmunden 4810 Gemeindeamt,47.9181799,13.799354799999945,4810
Gschwandt 4816 Gemeindeamt,47.9346493,13.844814700000025,4816
Kirchham 4656 Gemeindeamt,47.9729406,13.898739999999973,4656
Ohlsdorf 4694 Gemeindeamt,47.9611008,13.791782499999954,4694
Roitham am Traunfall 4661 Gemeindeamt,48.0173994,13.803942499999948,4661
Traunkirchen 4801 Gemeindeamt,47.8449204,13.790348499999936,4801
Grieskirchen 4710 Gemeindeamt,48.2351093,13.829848399999944,4710
Neumarkt im Hausruckkreis 4720 Gemeindeamt,48.2728276,13.728021200000056,4720
Schlüßlberg 4707 Gemeindeamt,48.22309441908304,13.86831327177356,4707
Waizenkirchen 4730 Gemeindeamt,48.3293628,13.857060199999976,4730
Edlbach 4580 Gemeindeamt,47.7108027,14.34090279999998,4580
Inzersdorf im Kremstal 4565 Gemeindeamt,47.93028422410301,14.086825808924685,4565
Micheldorf in Oberösterreich 4563 Gemeindeamt,47.8789716,14.133570700000064,4563
Oberschlierbach 4554 Gemeindeamt,47.934755700000004,14.178521100000012,4554
Ried im Traunkreis 4551 Gemeindeamt,48.024973061085646,14.074618646539873,4551
St. Pankraz 4572 Gemeindeamt,47.7740716,14.179569899999931,4572
Steinbach am Ziehberg 4562 Gemeindeamt,47.8922177,14.083594100000026,4562
Windischgarsten 4580 Gemeindeamt,47.7215859,14.329656200000045,4580
Asten 4481 Gemeindeamt,48.2188234,14.42028060000007,4481
Hargelsberg 4483 Gemeindeamt,48.1476079,14.423457299999995,4483
Kematen an der Krems 4531 Gemeindeamt,48.1090528,14.190845500000027,4531
Kronstorf 4484 Gemeindeamt,48.1420604,14.464230600000064,4484
St. Florian 4490 Gemeindeamt,48.20505439999999,14.37790270000005,4490
Oftering 4064 Gemeindeamt,48.2362675,14.129327300000002,4064
Piberbach 4533 Gemeindeamt,48.11534109999999,14.226021599999967,4533
Allerheiligen im Mühlkreis 4320 Gemeindeamt,48.301587899999994,14.65160370000001,4320
Baumgartenberg 4342 Gemeindeamt,48.2085116,14.744641900000033,4342
Katsdorf 4223 Gemeindeamt,48.318082200000006,14.47107660000006,4223
Luftenberg an der Donau 4225 Gemeindeamt,48.273152,14.413958399999954,4225
Perg 4320 Gemeindeamt,48.2505031,14.633740699999974,4320
Eberschwang 4906 Gemeindeamt,48.15457979999999,13.561327300000016,4906
Ort im Innkreis 4974 Gemeindeamt,48.322568700000005,13.445717400000035,4974
Weilbach 4984 Gemeindeamt,48.2765961,13.373633299999938,4984
Lembach im Mühlkreis 4132 Gemeindeamt,48.49448983460358,13.895586066938677,4132
St. Oswald bei Haslach 4170 Gemeindeamt,48.621552,14.032821199999946,4170
Kopfing im Innkreis 4794 Gemeindeamt,48.4385925,13.659468599999967,4794
Waldkirchen am Wesen 4085 Gemeindeamt,48.4404282,13.821719000000028,4085
St. Ulrich bei Steyr 4400 Gemeindeamt,48.0216194,14.424500500000024,4400
Gramastetten 4201 Gemeindeamt,48.379944200000004,14.192698899999984,4201
Sonnberg im Mühlkreis 4180 Gemeindeamt,48.4593745,14.293599999999971,4180
Lenzing 4860 Gemeindeamt,47.9749274,13.609668599999964,4860
Rüstorf 4690 Gemeindeamt,48.04236059999999,13.790330100000006,4690
Wolfsegg am Hausruck 4902 Gemeindeamt,48.10622120000001,13.673296100000016,4902
Schleißheim 4600 Gemeindeamt,48.161084499999994,14.074174900000004,4600
Berndorf bei Salzburg 5165 Gemeindeamt,47.99598899999999,13.06224020000002,5165
Sankt Georgen bei Salzburg 5113 Gemeindeamt,47.9711945,12.892448699999932,5113
Sankt Veit im Pongau 5621 Gemeindeamt,47.3303714,13.154355600000029,5621
Lend 5651 Gemeindeamt,47.2990071,13.04260640000007,5651
Lieboch 8501 Gemeindeamt,46.97698471782557,15.327888658856294,8501
Eisenerz 8790 Gemeindeamt,47.542329331347474,14.884385611024301,8790
Pusterwald 8764 Gemeindeamt,47.3080818,14.374751400000036,8764
Bad Waltersdorf 8271 Gemeindeamt,47.1696,16.009109999999964,8271
Haiming 6425 Gemeindeamt,47.2557832,10.882738300000026,6425
Inzing 6401 Gemeindeamt,47.273608,11.196010399999976,6401
Tulfes 6075 Gemeindeamt,47.25838446168915,11.534084695276078,6075
Kirchbichl 6322 Gemeindeamt,47.5111537,12.086554500000036,6322
Pfunds 6542 Gemeindeamt,46.9696102,10.5372026,6542
Zams 6511 Gemeindeamt,47.15854909999999,10.588925900000051,6511
Leisach 9909 Gemeindeamt,46.8097963,12.749079199999983,9909
Thurn 9904 Gemeindeamt,46.8492802,12.759019999999964,9904
Biberwier 6633 Gemeindeamt,47.3827652,10.891456299999962,6633
Lechaschau 6600 Gemeindeamt,47.4894488,10.706345000000058,6600
Steeg 6655 Gemeindeamt,47.2432185,10.294639599999982,6655
Vils 6682 Gemeindeamt,47.5491955,10.63065180000001,6682
Vorderhornbach 6645 Gemeindeamt,47.37069865820095,10.540590678882381,6645
Wängle 6610 Gemeindeamt,47.4871364,10.688344899999947,6610
Weißenbach am Lech 6671 Gemeindeamt,47.4416898,10.641452299999967,6671
Zöblen 6677 Gemeindeamt,47.507586700000004,10.478680800000006,6677
Aschau im Zillertal 6274 Gemeindeamt,47.26297049999999,11.896369700000037,6274
Eben am Achensee 6212 Gemeindeamt,47.41585,11.759250000000064,6212
Fügenberg 6264 Gemeindeamt,47.33798669999999,11.844471200000045,6264
Hainzenberg 6278 Gemeindeamt,47.2171641,11.901911899999963,6278
Mayrhofen 6290 Gemeindeamt,47.167858200000005,11.863665500000026,6290
Ried im Zillertal 6273 Gemeindeamt,47.3014657,11.86870479999993,6273
Stans 6135 Gemeindeamt,47.3689773,11.717427799999996,6135
Stumm 6275 Gemeindeamt,47.2928696,11.885861799999931,6275
Tux 6293 Gemeindeamt,47.154590999999996,11.72530299999994,6293
Weerberg 6133 Gemeindeamt,47.298555,11.666146199999954,6133
Wiesing 6210 Gemeindeamt,47.4043015,11.79780329999994,6210
Zellberg 6277 Gemeindeamt,47.240330900000004,11.872469899999944,6277
Blons 6723 Gemeindeamt,47.223776873375314,9.836349530757277,6723
Brand 6708 Gemeindeamt,47.1098224,9.743230100000003,6708
Bürs 6706 Gemeindeamt,47.150114,9.8017691,6706
Bürserberg 6707 Gemeindeamt,47.1420085,9.777681900000061,6707
Dalaas 6752 Gemeindeamt,47.122907399999995,10.000739199999998,6752
Fontanella 6733 Gemeindeamt,47.2476657,9.908693500000027,6733
Innerbraz 6751 Gemeindeamt,47.1445591,9.918119499999989,6751
Lech 6764 Gemeindeamt,47.215994099999996,10.147905799999991,6764
Ludesch 6713 Gemeindeamt,47.19278189999999,9.783461999999988,6713
Nenzing 6710 Gemeindeamt,47.1844529,9.705380200000038,6710
Nüziders 6714 Gemeindeamt,47.1744474,9.798681600000009,6714
Raggal 6741 Gemeindeamt,47.2107891,9.837169200000062,6741
St. Anton im Montafon 6771 Gemeindeamt,47.1147447,9.863614900000016,6771
St. Gallenkirch 6791 Gemeindeamt,47.0218359,9.979313700000034,6791
Schruns 6780 Gemeindeamt,47.0804255,9.920164500000057,6780
Silbertal 6782 Gemeindeamt,47.094654,9.97835299999997,6782
Sonntag 6731 Gemeindeamt,47.23828928955529,9.898064763758839,6731
Stallehr 6700 Gemeindeamt,47.14031629999999,9.856110599999964,6700
Thüringerberg 6721 Gemeindeamt,47.21544063712204,9.785693100628123,6721
Tschagguns 6774 Gemeindeamt,47.0774,9.901540100000034,6774
Vandans 6773 Gemeindeamt,47.0953136,9.865253400000027,6773
Alberschwende 6861 Gemeindeamt,47.4520951,9.833093200000008,6861
Au 6883 Gemeindeamt,47.3213432,9.986746400000015,6883
Bezau 6870 Gemeindeamt,47.3851709,9.901156200000061,6870
Bizau 6874 Gemeindeamt,47.3693263,9.929446900000016,6874
Bregenz 6900 Gemeindeamt,47.5035518,9.74692540000001,6900
Buch 6960 Gemeindeamt,47.4821385,9.816380400000073,6960
Damüls 6884 Gemeindeamt,47.28043539999999,9.891549499999996,6884
Doren 6933 Gemeindeamt,47.4923304,9.87849570000003,6933
Egg 6863 Gemeindeamt,47.4306192,9.897129199999997,6863
Eichenberg 6911 Gemeindeamt,47.536885,9.780155199999967,6911
Fußach 6972 Gemeindeamt,47.4804493,9.663151800000037,6972
Hard 6971 Gemeindeamt,47.4887145,9.691367600000037,6971
Hittisau 6952 Gemeindeamt,47.457334700000004,9.960881800000037,6952
Höchst 6973 Gemeindeamt,47.459469299999995,9.640447399999973,6973
Hörbranz 6912 Gemeindeamt,47.5511542,9.753917099999967,6912
Hohenweiler 6914 Gemeindeamt,47.5881684,9.782278600000039,6914
Kennelbach 6921 Gemeindeamt,47.479164700000005,9.762212099999942,6921
Langen bei Bregenz 6932 Gemeindeamt,47.50787709999999,9.828519700000015,6932
Langenegg 6941 Gemeindeamt,47.4687305,9.896938099999943,6941
Lauterach 6923 Gemeindeamt,47.474930900000004,9.730503999999996,6923
Lingenau 6951 Gemeindeamt,47.4495149,9.918497900000034,6951
Lochau 6911 Gemeindeamt,47.52902419999999,9.751413200000002,6911
Mittelberg 6991 Gemeindeamt,47.3579724,10.186580499999991,6991
Möggers 6900 Gemeindeamt,47.5727476,9.81645119999996,6900
Reuthe 6870 Gemeindeamt,47.371279200000004,9.895047100000058,6870
Riefensberg 6943 Gemeindeamt,47.504304,9.963676599999985,6943
Schnepfau 6882 Gemeindeamt,47.352338200000005,9.947190099999943,6882
Schröcken 6888 Gemeindeamt,47.25757474280943,10.094353699624662,6888
Schwarzach 6858 Gemeindeamt,47.44725820000001,9.764071999999942,6858
Schwarzenberg 6867 Gemeindeamt,47.4139925,9.854808899999966,6867
Sibratsgfäll 6952 Gemeindeamt,47.4279589,10.036467600000037,6952
